"V1","V2","V3","V4","V5","V6","peakTF"
76,875,1311,12372,0.977381394232418,0.790387014954317,"GTF2B_K-562"
145,875,2304,12372,0.953246517791217,0.859116751897964,"HEXIM1_A-375"
385,875,5191,12372,0.108672631415804,1.09387664482462,"GATA6_OACP4-C"
251,875,3804,12372,0.921167344577927,0.899358395055539,"STAG1_HeLa-Kyoto"
87,875,1117,12372,0.178698009575094,1.1219200122048,"STAG1_K-562"
252,875,3813,12372,0.91683105232896,0.901450420045193,"STAG1_HeLa"
163,875,2681,12372,0.990360405740002,0.816374350133408,"STAG1_CHRF28811"
17,875,307,12372,0.882947876606851,0.76568189243885,"TARDBP_HEK293T"
353,875,5249,12372,0.908305977769367,0.911723486966936,"MTA1_MCF-7"
271,875,4587,12372,0.999962365213041,0.74652779096091,"ZNF12_K-562"
8,875,115,12372,0.571921165865135,0.982225941928891,"ZNF12_HEK293T"
118,875,2269,12372,0.99997192826642,0.677314561652212,"BCLAF1_K-562"
390,875,6291,12372,0.999949909951542,0.762581909846784,"FOXO3_Hep-G2"
95,875,1519,12372,0.918200683726951,0.861554956482566,"SREBF1_A-549"
209,875,3146,12372,0.870547373417222,0.914630114899109,"SAFB_K-562"
325,875,5833,12372,0.999999999760669,0.642537732472629,"EP300_neural"
87,875,1722,12372,0.999899797916846,0.665971134870024,"EP300_LNCaP-FGC"
286,875,4704,12372,0.999708069342233,0.778046796393546,"PBX3_A-549"
170,875,3479,12372,0.999999999674249,0.596701651823924,"ZNF143_FLP76"
73,875,1126,12372,0.806930366687462,0.902775334468398,"SMAD4_hESC"
82,875,1661,12372,0.999943474983488,0.649528759188888,"WDR5_MV4-11"
170,875,2613,12372,0.906627172602009,0.893678202856354,"TCF3_Hep-G2"
32,875,396,12372,0.238907755098488,1.16098710095811,"RYBP_HEK293T"
216,875,3628,12372,0.999337792723153,0.776720617357417,"ZBTB7B_MCF-7"
105,875,1601,12372,0.818668148816005,0.911644418654972,"ESRRA_MCF-7"
81,875,1196,12372,0.682368331563613,0.9498810031785,"ESRRA_A-549"
269,875,3149,12372,0.000145852171870852,1.32810575509857,"STAG2_MCF-10A"
171,875,2178,12372,0.0661004737816598,1.14854902779465,"RAD21_IMR-5"
220,875,2965,12372,0.209697065355135,1.07089435193875,"RAD21_SK-N-SH"
194,875,2363,12372,0.0101632276835759,1.22511267683375,"RAD21_A-549"
99,875,1409,12372,0.545756212259972,0.992084470345478,"RAD21_neuroblastoma"
19,875,250,12372,0.406386659604838,1.08248344851484,"ZNF333_HEK293T"
46,875,638,12372,0.468026232966334,1.02213407945601,"HIVEP1_K-562"
88,875,1574,12372,0.994962250751706,0.753314848887044,"LDB1_H9"
164,875,3100,12372,0.999998266975756,0.672575829990819,"NCOA2_MCF-7"
248,875,4304,12372,0.999989347026709,0.725651890325544,"ARID1B_Hep-G2"
215,875,3196,12372,0.82208606356427,0.930617045533666,"ZFP36_HeLa-S3"
168,875,2583,12372,0.905799407105843,0.893631662057954,"ZNF121_Hep-G2"
87,875,1488,12372,0.980295818259551,0.795631770978139,"JMJD6_HeLa"
65,875,1002,12372,0.79195905159105,0.904372736500197,"HIF1A_RCC10"
52,875,513,12372,0.00527353912549877,1.51249574468087,"HIF1A_786-O"
192,875,3358,12372,0.999891141775701,0.739707023595816,"HIF1A_K-562"
116,875,1691,12372,0.658798369009652,0.962792583772764,"SMAD2_hESC"
83,875,1409,12372,0.973069938101454,0.803860130843277,"CBX5_K-562"
74,875,1582,12372,0.999988591639937,0.611980095483057,"FOXK1_HEK293T"
81,875,1227,12372,0.767452800685666,0.921418158668757,"MYC_PAVE"
53,875,768,12372,0.597489673565028,0.972294443762537,"MYC_CA46"
211,875,3317,12372,0.972703764923833,0.858489293111382,"MYC_BLUE1"
250,875,3858,12372,0.962231904807225,0.874608541942072,"MYC_Ramos"
236,875,3827,12372,0.996485021732943,0.813153097710696,"MYC_WA01"
206,875,3167,12372,0.932210246295328,0.887692292733638,"SSRP1_Hep-G2"
60,875,784,12372,0.275882896488163,1.09540487261064,"BACH1_Hep-G2"
69,875,1371,12372,0.99953671057976,0.670353236179577,"BHLHE40_A-549"
11,875,86,12372,0.03942149343374,1.93882374607713,"SRSF7_K-562"
151,875,2336,12372,0.907343528990062,0.888861888196723,"SMAD3_hESC"
68,875,1003,12372,0.666032656915871,0.951851924043359,"MED1_adipocyte"
102,875,1662,12372,0.952537444069941,0.84053819386402,"MED1_NCI-H2171"
126,875,2056,12372,0.97128970699467,0.833900012936784,"PREB_Hep-G2"
109,875,1946,12372,0.998001605904743,0.74830208079158,"TBX18_K-562"
212,875,3289,12372,0.954111188996132,0.875011025846087,"HNRNPUL1_Hep-G2"
146,875,2357,12372,0.972246327807042,0.841147473620832,"E2F6_HeLa-S3"
69,875,1209,12372,0.980029066879818,0.77777063468565,"CREB3_K-562"
94,875,1267,12372,0.322521285856497,1.05932815702452,"KDM1A_A-549"
93,875,1563,12372,0.973622296170182,0.811217192487981,"SRSF1_K-562"
84,875,1613,12372,0.999517456848635,0.692335307889842,"STAT3_SU-DHL-4"
177,875,2327,12372,0.142508429822549,1.10244060742463,"CTCF_GM10266"
218,875,2932,12372,0.201060782945727,1.07380295363007,"CTCF_myoblast"
198,875,2614,12372,0.139268154191497,1.09929826493749,"CTCF_HFF"
228,875,3150,12372,0.350244188930989,1.03415108015468,"CTCF_liver"
189,875,2527,12372,0.196892022809513,1.07930160030791,"CTCF_COLO-829"
288,875,4242,12372,0.822237044604118,0.93596879850441,"CTCF_erythroblast"
146,875,1833,12372,0.0602816479027751,1.16455348061633,"CTCF_MIA-PaCa-2"
207,875,3132,12372,0.887484505131579,0.908142827635141,"CTCF_T-cell"
147,875,1974,12372,0.252988780551256,1.06875056156858,"CTCF_MDM"
299,875,3870,12372,0.0310159174324188,1.15213497304597,"CTCF_SK-MEL-147"
137,875,1903,12372,0.422652408045162,1.02289468096618,"CTCF_ZR751"
185,875,2415,12372,0.113355960190475,1.11419397544152,"CTCF_MCF-10A"
217,875,2995,12372,0.348874830193735,1.03506557592744,"CTCF_GM12864"
184,875,2417,12372,0.133657493511097,1.1047217992381,"CTCF_PANC-1"
114,875,1502,12372,0.216096256227368,1.09105224755262,"CTCF_WI-38VA13"
178,875,2242,12372,0.0437571993049964,1.16717258110006,"CTCF_WI-38"
226,875,3025,12372,0.17261758939771,1.0821332014972,"CTCF_myotube"
186,875,2644,12372,0.548140295754386,0.99273225183328,"CTCF_SLK"
307,875,4504,12372,0.809755643700126,0.940097599833866,"CTCF_aorta"
95,875,1398,12372,0.682555707649447,0.95285556204096,"CTCF_GM13976"
170,875,2622,12372,0.915322328073274,0.8895133492616,"CTCF_aggregated-lymphoid-nodules"
150,875,2102,12372,0.465340497767131,1.01169393315731,"CTCF_ASC"
223,875,3267,12372,0.751027888507374,0.949785224711004,"CTCF_NCI-H929"
164,875,2338,12372,0.56285891063681,0.989168278200915,"CTCF_medulloblastoma"
143,875,2379,12372,0.990040335379343,0.809133094662214,"REPIN1_HEK293"
161,875,3009,12372,0.999994474179409,0.684773686072263,"REST_HL-60"
318,875,5391,12372,0.999997234057432,0.722977237555296,"KLF6_786-M1A"
223,875,3039,12372,0.267535252587709,1.05437275772105,"FUS_K-562"
36,875,502,12372,0.490895815411137,1.01570997533571,"CHD4_GM12878"
128,875,2099,12372,0.976401307847809,0.828171857438262,"TCF12_Hep-G2"
32,875,372,12372,0.143751981083412,1.24561001848643,"TEAD4_HUCCT1"
294,875,4704,12372,0.997816702340115,0.81321599752113,"MAZ_GM12878"
303,875,4909,12372,0.999371683016288,0.792525321337173,"ZBTB1_Jurkat"
331,875,5593,12372,0.999998003813325,0.720986563301602,"RB1_MCF-7"
28,875,293,12372,0.0636032306585097,1.40110097192965,"HDAC6_K-562"
103,875,1722,12372,0.976495916753552,0.814046869700311,"RELA_K-562"
142,875,2162,12372,0.854144856193314,0.908881580107532,"ZFP91_K-562"
53,875,1216,12372,0.999985988180712,0.572941531382819,"E2F4_HeLa-S3"
362,875,6293,12372,0.999999997854375,0.662254214825272,"TFDP1_MM1-S"
118,875,2230,12372,0.999924096879486,0.692697445785009,"TFDP1_U266B1"
259,875,3835,12372,0.832682345945896,0.931326503180222,"BCL6_OCI-Ly7"
68,875,1025,12372,0.734337982819633,0.928028867645776,"GATAD2A_K-562"
60,875,1078,12372,0.983690890579032,0.757835207868565,"ZBTB1_HEK293"
196,875,3217,12372,0.995244117838669,0.80991595656354,"RFX5_MCF-7"
38,875,1010,12372,0.999998707635159,0.491625464618201,"WDR5_LoVo"
228,875,4234,12372,0.999999971431129,0.65898170341373,"NFE2L2_A-375"
148,875,2447,12372,0.988816631547786,0.814498925537252,"KLF4_MCF-7"
334,875,4861,12372,0.769703599631816,0.950539645219409,"HNRNPK_K-562"
141,875,2738,12372,0.999998257465445,0.658371366593102,"FOXJ3_Hep-G2"
181,875,2761,12372,0.893959356738864,0.901409679173296,"SRSF4_Hep-G2"
127,875,1318,12372,0.000138181849078478,1.46914237847273,"FOSL2_LPS141"
44,875,548,12372,0.20713802234584,1.15486509870722,"TCF3_SEM"
91,875,1965,12372,0.999999479558404,0.596057796084891,"STAT3_OCI-Ly7"
298,875,4910,12372,0.999838103335797,0.77101762505743,"ETS1_GM12878"
184,875,3526,12372,0.999999927949131,0.649787307014656,"KLF10_MCF-7"
46,875,869,12372,0.988205435197116,0.719682758586706,"ATRX_erythroid"
150,875,2591,12372,0.998499413997986,0.767600412460313,"ELF4_HEK293T"
24,875,253,12372,0.0863759692831654,1.38764105967919,"SIRT6_WA01"
109,875,1960,12372,0.998512576734718,0.741566812758153,"RFX5_SK-N-SH"
339,875,5806,12372,0.999999824964423,0.697617537992918,"TAF1_MCF-7"
154,875,2293,12372,0.782120240257743,0.934475351337991,"ZNF75A_MCF-7"
64,875,1045,12372,0.907317299291918,0.845968963003037,"REST_SK-N-SH"
115,875,1814,12372,0.915731229693444,0.872635974416318,"MYC_LS174T"
63,875,1049,12372,0.932007389748123,0.827105549308962,"ZKSCAN5_HEK293T"
160,875,3119,12372,0.999999822164924,0.645698859904857,"CREB1_KG-1"
270,875,4745,12372,0.999999315972594,0.700307192102942,"CREB1_Ishikawa"
347,875,5417,12372,0.99529141429988,0.833110362366045,"NR3C1_ALL"
84,875,1762,12372,0.999992259127609,0.621435808417856,"CDK8_K-562"
101,875,1339,12372,0.253999313692778,1.08136190968754,"AATF_NALM-6"
123,875,1487,12372,0.0327113632978909,1.21505551373661,"KAT7_MOLM-13"
73,875,944,12372,0.222245213251363,1.11041202244466,"ZMYM3_K-562"
112,875,1956,12372,0.995836846244643,0.76843118856754,"CARM1_MCF-7"
20,875,297,12372,0.624292161163115,0.947497504775077,"CTCF_monocyte"
156,875,2069,12372,0.193732862953765,1.08700392620965,"CTCF_SiHa"
153,875,2053,12372,0.244105794548685,1.07038125521563,"CTCF_U2OS"
85,875,1301,12372,0.803863239866173,0.909671976345122,"CTCF_MCF-10AT1"
101,875,1371,12372,0.342517446628476,1.05081772779541,"CTCF_A-375"
130,875,1659,12372,0.106253417494351,1.1375434318017,"CTCF_macrophage"
132,875,1845,12372,0.456368094352523,1.01471485133707,"CTCF_NPC"
70,875,950,12372,0.374891628658017,1.04911869335039,"CTCF_CaSki"
79,875,1234,12372,0.847985704811764,0.888697460803205,"CTCF_UPCI-SCC-090"
129,875,2193,12372,0.993590217604115,0.790315626927185,"CTCF_lymphocyte"
120,875,1645,12372,0.368476065486428,1.03931611005773,"CTCF_VU-SCC-147"
104,875,1497,12372,0.596508697684521,0.97841031813979,"CTCF_A2780cis"
96,875,1493,12372,0.861881060039127,0.890983881957223,"CTCF_BL41"
83,875,1329,12372,0.905113749255957,0.862200635439051,"CTCF_CHRF28811"
196,875,2697,12372,0.34100333337477,1.03829765136072,"CTCF_GM12872"
141,875,1895,12372,0.262213596256937,1.06705974054037,"CTCF_HMS001"
88,875,1275,12372,0.616541622336573,0.971215695535928,"CTCF_GM12801"
121,875,1625,12372,0.278983221288341,1.0662656097692,"CTCF_KMS-11"
149,875,2013,12372,0.278046888496844,1.06063773074935,"CTCF_ID00015"
136,875,1776,12372,0.161110912109067,1.10611950998863,"CTCF_TALL-1"
129,875,1726,12372,0.255650518147211,1.07197512836439,"CTCF_HUES-64"
70,875,1071,12372,0.780276306735556,0.911773261812813,"CTCF_MCF-10CA1a"
126,875,1645,12372,0.171759939481071,1.10504971545847,"CTCF_GM10248"
144,875,1973,12372,0.349242190754868,1.04128277209583,"CTCF_kidney"
177,875,2289,12372,0.0944223950956876,1.12684314502636,"CTCF_Jurkat"
86,875,1288,12372,0.737126964271376,0.933553545500093,"CTCF_81-3"
95,875,1352,12372,0.545132788739769,0.992187739870087,"CTCF_BJAB"
105,875,1626,12372,0.862569862540771,0.89440476900066,"SMARCA5_K-562"
148,875,2401,12372,0.977388836413674,0.83528246437722,"ARNT_GM12878"
104,875,1777,12372,0.98813396152977,0.792099627768035,"TRIM22_MCF-7"
202,875,2700,12372,0.184950693404665,1.08128290515325,"HDAC2_A-549"
45,875,836,12372,0.982404882432985,0.73382926412356,"MLLT1_MCF-7"
154,875,2340,12372,0.858920653641992,0.909777232326903,"RAD21_HEC-1-B"
40,875,506,12372,0.251185348352298,1.13394998347578,"ZKSCAN1_MCF-7"
11,875,321,12372,0.998396214891559,0.459463252142337,"NR2C2_GM12878"
27,875,594,12372,0.996384408154965,0.613789405513518,"NR2C2_HeLa"
46,875,1153,12372,0.999998475310522,0.520823901419898,"NR2C2_WI-38VA13"
46,875,1028,12372,0.999873186342157,0.59417860780999,"NR2C2_HeLa-S3"
182,875,2903,12372,0.976702914485871,0.847059741021748,"TRPS1_MCF-7"
11,875,290,12372,0.993862066756961,0.511941107970921,"YY1_GM12878"
12,875,235,12372,0.911178668270936,0.702971062956534,"KAT8_K-562"
99,875,1680,12372,0.982945011267298,0.800176922859322,"ZNF623_HEK293"
88,875,1261,12372,0.572337794362854,0.984142801002233,"MTA3_MCF-7"
41,875,631,12372,0.740898861494696,0.908803874897358,"STAT3_OCI-Ly10"
152,875,2788,12372,0.999958742575038,0.706749843069358,"STAT3_MDA-MB-361"
159,875,2641,12372,0.993008339873589,0.806599927081425,"STAT3_OCI-Ly3"
173,875,2116,12372,0.0178968837323273,1.21175341414048,"CDKN1B_MDA-BoM-1833"
106,875,1768,12372,0.976685735168481,0.815699436530543,"ATF1_Hep-G2"
31,875,688,12372,0.998350908491205,0.606035341198672,"ZNF207_MCF-7"
162,875,2933,12372,0.999948130454298,0.715531217542029,"BRD4_HFOB"
210,875,3433,12372,0.995846361148023,0.81071499240302,"BRD4_BT-474"
7,875,101,12372,0.578201743997163,0.978295963028868,"BRD4_LP1"
142,875,1938,12372,0.331509042352131,1.04639466270926,"BRD4_GM15850"
57,875,741,12372,0.268710372663636,1.10152877930043,"BRD4_Hs-352-Sk"
98,875,1416,12372,0.610341209541406,0.974079683202929,"HIF1A_MDA-MB-231"
212,875,3993,12372,0.999999973740131,0.65256224800667,"RUVBL2_Hep-G2"
55,875,886,12372,0.867493332827214,0.860874134003141,"POU2F2_pre-B-cell"
62,875,1705,12372,0.999999999959473,0.457408627496333,"ZNF143_HEK293T"
56,875,1567,12372,0.999999999873838,0.451916073744597,"ZNF143_HPBALL"
85,875,1596,12372,0.998921116786508,0.711100563146491,"ETS1_ALL-SIL"
91,875,1542,12372,0.977585547625343,0.803634684792033,"CDK7_SK-MEL-147"
31,875,756,12372,0.999841889261123,0.545751503769355,"MED1_RH4"
106,875,2273,12372,0.999999920432765,0.593512595302482,"E2F4_MCF-7"
10,875,221,12372,0.955391542089278,0.618406112508326,"ETS2_DU145"
147,875,2950,12372,0.999999941373527,0.626301880718841,"DDX21_HeLa"
40,875,718,12372,0.958374148800483,0.76444235283058,"HSF1_ZR751"
274,875,4349,12372,0.994152033068259,0.830405461172193,"NR3C1_MCF-7"
152,875,2386,12372,0.938747953758611,0.871724082163408,"RBPJ_NHEK"
233,875,3649,12372,0.976173189372154,0.858574320366484,"CDK9_MV4-11"
69,875,896,12372,0.24107372506495,1.10447665990278,"CHD4_HaCaT"
86,875,1796,12372,0.999992433550745,0.623868734464486,"TERF2_LCL"
93,875,1422,12372,0.811872295953172,0.909862641308332,"JUND_MCF-7"
125,875,1753,12372,0.475034127976749,1.01033945795116,"NFE2L2_Hep-G2"
76,875,1257,12372,0.942491608140604,0.830872724501271,"NCOR2_B-cell"
115,875,2125,12372,0.999695325091694,0.714219274652811,"IRF3_SK-N-SH"
61,875,1159,12372,0.996263885902282,0.709750714931908,"IRF3_HeLa-S3"
8,875,265,12372,0.998769108199636,0.403576752716291,"ICE1_HCT-116"
76,875,1269,12372,0.95271071774514,0.821559173415398,"ZC3H11A_K-562"
14,875,271,12372,0.918010902063528,0.711133434039655,"ICE2_HCT-116"
114,875,1695,12372,0.740301995915547,0.939545658020407,"TEAD4_A-549"
90,875,1195,12372,0.274046430288384,1.07824210483545,"TEAD4_MDA-MB-231"
26,875,417,12372,0.778006809000431,0.869852665849815,"TEAD4_SK-N-BE2"
23,875,403,12372,0.884695934974698,0.789744700861557,"TEAD4_BE2C"
96,875,1209,12372,0.119877150305939,1.14971180712807,"TEAD4_SK-N-SH"
172,875,3146,12372,0.999987226369964,0.70116353189135,"CTNNB1_LS180"
29,875,784,12372,0.999987171577524,0.487736958171517,"PAX8_K-562"
6,875,188,12372,0.993106593521167,0.429275045751867,"PAX8_GM12878"
168,875,3010,12372,0.999926357194822,0.72369798551187,"HAND2_CLB-Ga"
60,875,862,12372,0.573502901377336,0.981748946925978,"SNIP1_MCF-7"
42,875,517,12372,0.191836284848813,1.16994368129753,"TEAD1_HCT-116"
238,875,3877,12372,0.997477011935505,0.806844175723309,"ZNF24_MCF-7"
38,875,342,12372,0.0036573636706149,1.67150279969537,"TP53_UO-31"
44,875,638,12372,0.594063618304903,0.971878092257349,"NCAPH2_RMG-I"
184,875,3184,12372,0.999671798491433,0.754234174077032,"BAP1_PANC-1"
170,875,3410,12372,0.999999996893336,0.614543405285535,"OGT_PC-3"
102,875,1696,12372,0.971954761980953,0.819796694539675,"BMI1_K-562"
61,875,1034,12372,0.948070142941311,0.810551073879053,"REST_GM23338"
347,875,5911,12372,0.999999772729509,0.700804879177802,"ZKSCAN1_Hep-G2"
62,875,1091,12372,0.976235861368783,0.775814408816886,"RFX5_K-562"
15,875,542,12372,0.999997774987286,0.363088686512793,"NA_NA"
65,875,1045,12372,0.883598473579677,0.861213725251739,"BRD9_U-937"
51,875,1076,12372,0.999590569352967,0.632358123088556,"SREBF1_MCF-7"
54,875,902,12372,0.920067452820162,0.825997639934904,"SREBF1_TE-5"
108,875,1996,12372,0.999528577496376,0.716668119504631,"ZBTB11_MCF-7"
40,875,782,12372,0.991007917344956,0.694370706931248,"RXRA_WA01"
166,875,2354,12372,0.531924221273333,0.996133680993952,"CDK9_BT-474"
25,875,364,12372,0.591578567546467,0.968073977731348,"ARNT_HEK293T"
20,875,429,12372,0.985426709417267,0.634181107106742,"HSF1_breast"
107,875,1655,12372,0.861913647719649,0.895444856155199,"REST_MCF-7"
19,875,291,12372,0.676050774851119,0.916006194762764,"HDGF_MCF-7"
91,875,1428,12372,0.876189353393797,0.882059325650354,"MED1_dopaminergic-neuron"
133,875,1929,12372,0.644831423575029,0.968179090735554,"NCOR2_AML"
336,875,5471,12372,0.999868817850781,0.772348537252619,"EP300_T-47D"
45,875,573,12372,0.249699508327966,1.12630779612586,"EPAS1_ccRCC"
99,875,1591,12372,0.930954219029523,0.855514071089121,"SND1_NHEK"
5,875,100,12372,0.844441624048398,0.68977239071438,"ZBTB1_MCF-7"
88,875,1544,12372,0.990785485643633,0.771138838974805,"ZC3H8_HCT-116"
19,875,365,12372,0.940545330665864,0.715392251422191,"YBX3_K-562"
7,875,89,12372,0.442701475337325,1.12262315463139,"MCM3_K-562"
13,875,268,12372,0.946616679605441,0.664920009284247,"GLYR1_HeLa"
61,875,825,12372,0.375111200638498,1.05277943801721,"ZMYND11_HeLa"
288,875,3899,12372,0.18739506261964,1.07147138462701,"SMARCE1_MCF-7"
126,875,2180,12372,0.996491030309169,0.773408367456234,"YAP1_MDA-MB-231"
101,875,1543,12372,0.819641361584262,0.909940551913392,"VDR_primary-prostate-epithelial-cell"
48,875,613,12372,0.247775021433221,1.12298916497424,"RXRA_SK-N-SH"
22,875,367,12372,0.820559637699244,0.833691463935592,"CHD4_macrophage"
32,875,148,12372,9.08175494023103e-09,3.72345391121275,"FOS_THP-1"
53,875,767,12372,0.593525818236373,0.973746507100041,"JUN_Hep-G2"
55,875,471,12372,0.000150702190547135,1.78651347867533,"JUN_HUVEC-C"
90,875,930,12372,0.00121886251541766,1.45449280271763,"JUN_A-549"
55,875,481,12372,0.000258723330015584,1.74301488561887,"JUN_primary-lung-fibroblast"
84,875,745,12372,1.06967631626988e-05,1.74078784547613,"SSRP1_hiF-T"
79,875,1068,12372,0.350816297536804,1.05448767937379,"MED1_MDA-MB-231"
55,875,789,12372,0.56724203520802,0.983527503380709,"BRD4_SUM159"
24,875,431,12372,0.91291460574698,0.768441284082522,"BRD4_BCBL-1"
63,875,1098,12372,0.971882348930586,0.784272360963842,"PML_fibroblast"
38,875,433,12372,0.097380971019561,1.27600519310901,"HCFC1R1_cartilage"
58,875,885,12372,0.753022489468021,0.915930014084269,"FOSL1_WA01"
5,875,63,12372,0.462812807690386,1.13345930181165,"RBM15_K-562"
78,875,1061,12372,0.373850557110621,1.04677528867689,"ELF1_Ramos"
52,875,711,12372,0.420157497566868,1.03912943626471,"PCBP2_K-562"
45,875,665,12372,0.64678777761041,0.951157152722619,"GATA6_ESO-26"
43,875,718,12372,0.895024824681501,0.828649136514021,"GATA6_endoderm"
29,875,542,12372,0.95841850857414,0.733990280890296,"SS18_NGP"
72,875,1153,12372,0.888597511458702,0.863985155853942,"REST_Ishikawa"
8,875,124,12372,0.657571689266868,0.905305226376076,"STAT3_U2932"
53,875,901,12372,0.938024839267607,0.809709662207971,"STAT3_SU-DHL-10"
28,875,300,12372,0.0799853434463217,1.36419790880201,"PRDM4_HCT-116"
66,875,868,12372,0.2823235949607,1.08795755510321,"CDK7_MM1-S"
119,875,1808,12372,0.823529995560876,0.914086262641028,"NR3C1_macrophage"
116,875,2119,12372,0.999499136630069,0.724432911862484,"ZEB1_Hep-G2"
140,875,2496,12372,0.999541639688476,0.739051032809404,"IRF3_GM12878"
63,875,849,12372,0.361060849441681,1.05729661926512,"ELK1_GM12878"
41,875,467,12372,0.0875151068540047,1.27757144428764,"ELK1_A-549"
76,875,1305,12372,0.974743019870176,0.794709741375635,"DDX20_MCF-7"
13,875,145,12372,0.225622068382062,1.29843704628265,"TCF12_RPMI8402"
32,875,531,12372,0.853325609791256,0.836625041895761,"TCF12_MCF-7"
52,875,899,12372,0.951831413268635,0.794472904889677,"FOS_MV4-11"
97,875,997,12372,0.000657939105220478,1.46796364536802,"DRAP1_GM12878"
6,875,40,12372,0.0602486304260885,2.3276365438033,"TOP1_HCT-116"
55,875,1216,12372,0.999955809385697,0.597152821236924,"SREBF1_GM12878"
84,875,1335,12372,0.892740449340873,0.869779698992566,"ZFP36_Hep-G2"
25,875,333,12372,0.407632588768578,1.06848974150049,"ZFP36_A-549"
68,875,985,12372,0.604794770590451,0.97219180610995,"ESRRA_GM12878"
214,875,2728,12372,0.0421183607660356,1.15677999106854,"STAG2_HL-60"
52,875,853,12372,0.89092081633437,0.843746592997794,"HSF1_HCT-116"
22,875,331,12372,0.651795346815073,0.933831908150626,"HSF1_BPE"
18,875,335,12372,0.914030766956523,0.740742121527899,"HSF1_MCF-10A"
57,875,789,12372,0.453036325477648,1.02476726227254,"GTF3C2_T98G"
38,875,477,12372,0.242431524325289,1.1435716747815,"SMARCA4_TTC-549"
14,875,138,12372,0.109364683854762,1.49127409900458,"BRD4_SGBS"
81,875,1604,12372,0.99982716563759,0.668110630522269,"BRD9_HeLa-S3"
7,875,131,12372,0.827598040602769,0.739656732582226,"MLLT1_MOLM-13"
29,875,157,12372,1.50894259192105e-06,3.04422779869327,"NR3C1_THP-1"
23,875,446,12372,0.96056883869754,0.706764725402211,"CUX1_K-562"
82,875,1455,12372,0.991551956441577,0.762485461407037,"BRD4_thyroid-cancer"
28,875,228,12372,0.002967739879217,1.86724847741363,"SMAD3_MDA-MB-231"
21,875,193,12372,0.0319964194100343,1.61900213004011,"EP300_NB4"
94,875,1695,12372,0.997148282157792,0.743970746581287,"KDM1A_OCI-Ly1"
86,875,1284,12372,0.72651984157823,0.937035721348041,"CTCF_A2780"
20,875,385,12372,0.946025831272949,0.713460524513576,"ATF4_CD34-pos"
36,875,466,12372,0.313046586696931,1.1043039160603,"SMAD2_HASMC"
70,875,1241,12372,0.985577856778647,0.766807298080964,"GTF3C2_K-562"
42,875,754,12372,0.962099850358224,0.763758700604173,"GTF3C5_IMR-5"
5,875,109,12372,0.89230393986439,0.629579598889628,"SMARCE1_HMLE-Twist-ER"
30,875,709,12372,0.999553546135236,0.565663560976095,"ZFX_RPMI8402"
32,875,622,12372,0.98112540417142,0.701757434797821,"RARA_U-937"
19,875,292,12372,0.681805187999973,0.912569492195415,"NCOA2_K-562"
28,875,687,12372,0.999731397737232,0.543695408441142,"BRD4_NCI-H2171"
79,875,1324,12372,0.959479961307533,0.817259736809174,"LDB1_HEP"
171,875,2695,12372,0.957452292212913,0.86353095964593,"RFX5_A-549"
55,875,904,12372,0.900207796726403,0.841253516931916,"KDM1A_keratinocyte"
68,875,1104,12372,0.905329809908379,0.85086666445049,"TCF4_LS180"
31,875,428,12372,0.472208353822302,1.02695857145165,"TRIM25_MDA-MB-231"
79,875,945,12372,0.064210777867139,1.21832328371806,"NR3C1_SUP-B15"
35,875,261,12372,0.00018400205499413,2.07782183589517,"MED1_myoblast"
42,875,586,12372,0.487784018853524,1.01516967191693,"ATOH8_A-549"
33,875,248,12372,0.000321166235035285,2.05643925574136,"FOSL2_MDA-MB-231"
35,875,475,12372,0.425135501206549,1.04707413755139,"YY1AP1_MCF-10A"
30,875,322,12372,0.0733032724461964,1.36231959473546,"JUND_Calu-3"
17,875,134,12372,0.013405437173957,1.92707415699485,"JUND_PC-3"
27,875,262,12372,0.0310596999575251,1.52578764922889,"TP53_MCF-10A"
140,875,2263,12372,0.970349459174317,0.841051085752428,"PBX1_A-549"
56,875,584,12372,0.0117740476394526,1.42043300385918,"SMARCB1_RMG-I"
12,875,91,12372,0.0262374083884505,2.00956790336168,"JUN_keratinocyte"
111,875,1422,12372,0.137887739822832,1.12878793005027,"RUNX1_keratinocyte"
22,875,347,12372,0.735324343205489,0.886587414567167,"NSD2_K-562"
10,875,245,12372,0.982164598902922,0.554068576629138,"BRD4_NMC24335"
7,875,170,12372,0.961070780671305,0.560803212392876,"BCL6_K-562"
3,875,73,12372,0.897750657184663,0.561608209890714,"SOX4_glioblastoma"
17,875,340,12372,0.953114256752734,0.685479762667566,"KLF4_WA09"
39,875,549,12372,0.51337725832043,1.00500259550537,"KLF4_foreskin"
48,875,646,12372,0.380510876717337,1.0578563648151,"RUNX1_HL-60"
69,875,604,12372,4.47055522551608e-05,1.75398161327548,"EPAS1_PC-3"
42,875,704,12372,0.897526032519128,0.82527193706871,"ZNF395_K-562"
9,875,53,12372,0.0112586853479898,2.70474190868779,"SMARCC1_BT-16"
27,875,797,12372,0.99999855446509,0.443584109971209,"ZNF644_K-562"
74,875,1029,12372,0.457370788080371,1.01980958750393,"VDR_LS180"
29,875,525,12372,0.937554152667373,0.760327219735189,"MED1_LS180"
10,875,131,12372,0.448826797636618,1.08685958381479,"FOSL1_BJ"
74,875,789,12372,0.00704564860653858,1.39308478102113,"PML_NB4"
13,875,74,12372,0.0018763738625504,2.82719290156271,"JUND_HFOB"
