V1,V2,V3,V4,V5,V6,peakTF
9,37,6492,12372,0.999879074,0.290162742,ZNF207_GM12878
9,37,6930,12372,0.999979306,0.251466125,CHD8_T-47D
10,37,8147,12372,0.999999716,0.191109424,HNRNPK_Hep-G2
8,37,4861,12372,0.993144742,0.425331533,HNRNPK_K-562
12,37,8907,12372,0.999999889,0.185661229,SP140L_Hep-G2
5,37,3358,12372,0.985577657,0.418608353,HIF1A_K-562
11,37,8311,12372,0.999999347,0.205712667,HMGN3_K-562
8,37,6956,12372,0.999996311,0.213900233,ZNF580_HEK293
6,37,3146,12372,0.936606347,0.566827958,RBM14_K-562
1,37,63,12372,0.172351485,5.497410027,RBM15_K-562
11,37,8027,12372,0.999997058,0.227985759,DEK_HeLa-S3
14,37,9757,12372,0.999999989,0.161967887,GTF2F1_K-562
11,37,6973,12372,0.999715881,0.326542555,GTF2F1_HeLa-S3
9,37,6929,12372,0.999979217,0.25154891,GTF2F1_MCF-7
7,37,6527,12372,0.999995335,0.208145738,GTF2F1_Hep-G2
6,37,4241,12372,0.995902306,0.370211989,GTF2F1_WA01
13,37,9485,12372,0.999999987,0.16375429,SMARCB1_HeLa-S3
7,37,6933,12372,0.999999301,0.182276711,SMARCB1_Hep-G2
7,37,3146,12372,0.866219449,0.683608266,SAFB_K-562
14,37,9201,12372,0.999999431,0.208620428,MXD4_Hep-G2
16,37,9339,12372,0.999993806,0.246197297,TARDBP_K-562
10,37,7876,12372,0.999998779,0.210451606,TARDBP_Hep-G2
4,37,4562,12372,0.999928498,0.206849313,TARDBP_MCF-7
13,37,7709,12372,0.999783894,0.32653653,TARDBP_GM12878
12,37,8907,12372,0.999999889,0.185661229,HBP1_Hep-G2
13,37,9191,12372,0.999999894,0.186349871,NFYC_Hep-G2
5,37,997,12372,0.173993779,1.786527356,DRAP1_GM12878
6,37,2761,12372,0.864401422,0.673056714,SRSF4_Hep-G2
2,37,856,12372,0.736244038,0.7682195,SRSF4_K-562
1,37,711,12372,0.888437211,0.454832918,PCBP2_K-562
9,37,7332,12372,0.999996613,0.220017986,ZNF263_K-562
13,37,9296,12372,0.999999948,0.178115732,ZNF263_Hep-G2
5,37,3982,12372,0.99753143,0.328395633,HMGB1_HUVEC-C
8,37,5466,12372,0.998844496,0.347619362,KLF13_K-562
7,37,4655,12372,0.995945115,0.385919793,KLF13_HEK293
7,37,6463,12372,0.999993808,0.212520811,SRSF7_Hep-G2
1,37,86,12372,0.227767248,4.002324384,SRSF7_K-562
14,37,9107,12372,0.999998986,0.217063065,SUPT5H_U2OS
14,37,10495,12372,1,0.107705549,SUPT5H_HEK293
11,37,7916,12372,0.999994888,0.237126544,SUPT5H_MOLT-4
18,37,10583,12372,0.999999981,0.158754905,SUPT5H_HeLa
16,37,10475,12372,0.999999999,0.136696079,SUPT5H_HCT-116
14,37,9899,12372,0.999999997,0.150897687,KDM3A_Hep-G2
3,37,920,12372,0.526154704,1.098629353,ZNF316_K-562
9,37,3926,12372,0.876013938,0.69079222,MZF1_HEK293
12,37,9377,12372,0.999999996,0.152255291,NFAT5_Hep-G2
12,37,7235,12372,0.999622795,0.339743808,HNRNPH1_Hep-G2
15,37,7039,12372,0.984915807,0.515574828,SMARCA5_GM12878
13,37,9135,12372,0.999999847,0.190818917,RARA_TSU-1621MT
8,37,8547,12372,1,0.122657427,HNRNPC_Hep-G2
1,37,284,12372,0.577051374,1.182941153,HNRNPC_K-562
3,37,1680,12372,0.895288816,0.560792497,ZNF623_HEK293
12,37,6343,12372,0.993473202,0.455233372,NFATC3_GM12878
8,37,5473,12372,0.998869987,0.346820898,NFATC3_Hep-G2
5,37,3073,12372,0.970387049,0.471951634,NFATC3_K-562
8,37,2475,12372,0.467380647,1.103460002,SNAPC1_MCF-10A
6,37,4951,12372,0.999558255,0.289271644,MED1_hESC
10,37,9930,12372,1,0.090184184,MED1_HCT-116
9,37,5855,12372,0.998876139,0.356829903,MED1_G296S
7,37,3167,12372,0.871119372,0.677516465,MED1_A-549
2,37,525,12372,0.469647907,1.290544496,MED1_LS180
11,37,8512,12372,0.999999793,0.190849811,MED1_GM12878
7,37,5540,12372,0.999761201,0.28688048,MED1_cardiomyocyte
13,37,8060,12372,0.999950144,0.288668533,MED1_SGBS
7,37,6373,12372,0.999990843,0.218822218,MED1_Jurkat
13,37,7261,12372,0.998888148,0.380196671,MED1_CD4
3,37,3346,12372,0.999101094,0.23734477,MED1_UCSD-AML1
10,37,9928,12372,1,0.090276926,MED1_VCaP
16,37,8856,12372,0.999922915,0.301262415,MED1_SUM159PT
13,37,10153,12372,1,0.117298986,MED1_MCF-7
12,37,10186,12372,1,0.101993862,MED1_MM1-S
10,37,7073,12372,0.999950111,0.276481731,MED1_MOLM-14
7,37,4193,12372,0.985920289,0.454261328,MED1_P493-6
12,37,9568,12372,0.999999999,0.139618685,MED1_Hep-G2
11,37,7792,12372,0.999990726,0.247646484,CCNT2_K-562
8,37,4073,12372,0.954058546,0.561248384,TCF3_K-562
15,37,9566,12372,0.999999711,0.198775544,TCF3_GM12878
13,37,8509,12372,0.999994197,0.244810361,TCF3_RCH-ACV
5,37,2613,12372,0.916003002,0.582793821,TCF3_Hep-G2
10,37,8023,12372,0.999999439,0.199797281,RYBP_WA01
5,37,2018,12372,0.743931341,0.801212355,ZNF513_HEK293
2,37,2379,12372,0.996403318,0.239405481,REPIN1_HEK293
11,37,8650,12372,0.99999991,0.181046987,BCL6_CD4
13,37,8887,12372,0.999999285,0.211288403,BCL6_SU-DHL-4
13,37,7383,12372,0.999270934,0.364937571,BCL6_B-cell
15,37,9304,12372,0.999998424,0.223629145,BCL6_OCI-Ly1
4,37,2162,12372,0.908132875,0.571654348,ZFP91_K-562
5,37,3039,12372,0.967852157,0.479050451,FUS_K-562
6,37,6135,12372,0.999995482,0.196007961,FUS_Hep-G2
11,37,7303,12372,0.999920944,0.292620092,ETS1_CTV-1
6,37,5862,12372,0.99998556,0.21416635,ETS1_DU145
10,37,6444,12372,0.99946452,0.339716129,ETS1_hESC
10,37,4910,12372,0.962384187,0.562005728,ETS1_GM12878
20,37,10528,12372,0.999998751,0.204583556,ETS1_HUVEC-C
13,37,7771,12372,0.999831131,0.319598464,ETS1_THP-6
11,37,7064,12372,0.99979784,0.316871218,ETS1_CD4-pos
11,37,10356,12372,1,0.0814124,ETS1_cardiomyocyte
19,37,9118,12372,0.999014775,0.375436301,ETS1_786-O
6,37,3794,12372,0.986130928,0.43673435,ETS1_PANC-1
13,37,9110,12372,0.99999982,0.192831791,ETS1_K-562
9,37,5624,12372,0.997694416,0.384722814,ETS1_Hep-G2
9,37,7799,12372,0.999999682,0.187560458,ETS1_A-549
4,37,3765,12372,0.998841204,0.27632057,SFPQ_LTAD
10,37,5071,12372,0.973639595,0.532347623,TP53_HCT-116
1,37,795,12372,0.914657018,0.403777601,TP53_K-562
4,37,1748,12372,0.787333452,0.736116384,TP53_U2OS
7,37,5415,12372,0.999630188,0.298903123,TP53_MCF-7
5,37,2444,12372,0.881443878,0.633994839,TP53_GM06170
10,37,4944,12372,0.965047208,0.555581283,TP53_lymphocyte
13,37,6997,12372,0.997383084,0.415041216,TP53_SW480
6,37,5709,12372,0.999973099,0.225103369,TP53_hESC
2,37,342,12372,0.272717436,2.015805983,TP53_UO-31
6,37,3488,12372,0.970508911,0.492121262,TP53_SaOS-2
2,37,437,12372,0.377705129,1.563124892,TP53_SJSA-1
4,37,1672,12372,0.755695494,0.775176526,TP53_GM00011
5,37,2633,12372,0.919472618,0.577170419,TP53_H9
8,37,7877,12372,0.999999969,0.156587222,TRIM25_BT-549
1,37,85,12372,0.22543479,4.050051206,SAFB2_K-562
12,37,6408,12372,0.994553824,0.445729523,SMAD5_GM12878
11,37,6038,12372,0.994257369,0.442855554,JARID2_MRC-5
6,37,3664,12372,0.980737745,0.459132643,TRIM28_HEK293
10,37,7389,12372,0.999987192,0.248782147,TRIM28_AF22
9,37,4442,12372,0.953472669,0.572983082,TRIM28_K-562
6,37,3233,12372,0.947407194,0.546275897,TRIM28_U2OS
10,37,5213,12372,0.981054595,0.507713266,TRIM28_HCT-116
10,37,9286,12372,1,0.122191775,CDK7_Jurkat
2,37,868,12372,0.743431454,0.756781764,CDK7_MM1-S
2,37,1515,12372,0.951166145,0.40874505,THAP11_HEK293
8,37,6020,12372,0.999826052,0.290178896,SMAD3_BG03
20,37,11023,12372,0.99999999,0.142464077,SMAD3_H69
13,37,6557,12372,0.990725377,0.479370718,SMAD3_breast-cancer
13,37,5621,12372,0.92421606,0.649772355,SMAD3_NCI-H441
16,37,9649,12372,0.999999095,0.213744948,SMAD3_PC-3
16,37,9461,12372,0.999997,0.233193886,SMAD3_Hep-G2
5,37,2336,12372,0.853902646,0.670604112,SMAD3_hESC
2,37,2657,12372,0.998567008,0.208354696,ZNF146_HEK293
12,37,9351,12372,0.999999995,0.154015424,HEXIM1_HCT-116
4,37,2304,12372,0.933170553,0.528881679,HEXIM1_A-375
10,37,6154,12372,0.998600948,0.373209314,ZNF639_HEK293
12,37,7550,12372,0.999888213,0.305489962,ZNF639_K-562
13,37,9863,12372,0.999999999,0.136684583,TFDP2_Hep-G2
11,37,7357,12372,0.999936653,0.287360578,JMJD1C_NB4
13,37,8508,12372,0.999994167,0.24490266,JMJD1C_HL-60
13,37,8271,12372,0.999981088,0.267463336,JMJD1C_Kasumi-1
11,37,7311,12372,0.999923479,0.291835803,VEZF1_K-562
11,37,4693,12372,0.886326885,0.691563481,SMC1A_A-549
7,37,4080,12372,0.981352287,0.473336731,SMC1A_Hep-G2
5,37,2585,12372,0.91093695,0.590813101,ATF4_K-562
15,37,7009,12372,0.983728629,0.520710446,ATF7_GM12878
15,37,9265,12372,0.999998003,0.227442568,EGR1_K-562
15,37,9191,12372,0.999996905,0.234769463,EGR1_fibroblast
4,37,3555,12372,0.997743787,0.29983491,EGR1_A-375
8,37,6189,12372,0.999907509,0.274707394,EGR1_T-HESCs
15,37,7734,12372,0.998012437,0.407758897,EGR1_GM12878
24,37,10692,12372,0.999803838,0.288521307,NR3C1_BEAS-2B
2,37,3849,12372,0.999982176,0.126089051,NR3C1_K-562
12,37,8638,12372,0.999999434,0.206418772,NR3C1_Ishikawa
5,37,1808,12372,0.646030814,0.912700183,NR3C1_macrophage
9,37,3671,12372,0.812771372,0.761300643,NR3C1_HeLa-B2
19,37,10540,12372,0.999999809,0.182033054,NR3C1_A-549
2,37,853,12372,0.734421708,0.771129316,NR3C1_HCC70
9,37,5240,12372,0.99309955,0.436549501,NR3C1_breast
10,37,6323,12372,0.999192823,0.353321678,NR3C1_GM12878
4,37,5420,12372,0.999997811,0.154867172,PHF20_K-562
3,37,1587,12372,0.870516451,0.598895952,CTBP2_LNCaP
7,37,5128,12372,0.999037367,0.328728372,MEIS2_K-562
11,37,7601,12372,0.99997776,0.264523419,STAG1_OCI-AML-3
9,37,3804,12372,0.848087294,0.72331211,STAG1_HeLa-Kyoto
3,37,1117,12372,0.661574092,0.888768836,STAG1_K-562
9,37,3813,12372,0.850291024,0.720841624,STAG1_HeLa
15,37,8421,12372,0.999852743,0.318717408,STAG1_MCF-7
11,37,6529,12372,0.99868237,0.377604021,STAG1_Hep-G2
10,37,7953,12372,0.999999184,0.204821566,STAG1_erythroid
14,37,9036,12372,0.999998452,0.22355827,LDB1_Kasumi-1
8,37,5682,12372,0.999430216,0.323888975,ZNF629_Hep-G2
13,37,8729,12372,0.999998224,0.224936915,ZNF629_HEK293
13,37,9977,12372,1,0.128923747,INTS11_HeLa
10,37,9241,12372,1,0.124590384,INTS11_HL-60
11,37,8514,12372,0.999999796,0.190705462,MAX_NCI-H128
9,37,4396,12372,0.948817671,0.582360869,MAX_NB4
20,37,10271,12372,0.999991453,0.239211604,MAX_A-549
17,37,10289,12372,0.999999958,0.170746768,MAX_MCF-7
9,37,3886,12372,0.867315573,0.701228264,MAX_WA01
14,37,7086,12372,0.994573652,0.453018011,MAX_endothelial
12,37,9312,12372,0.999999993,0.156674076,MAX_NCI-H2171
13,37,7127,12372,0.998266675,0.397559736,MAX_HCT-116
18,37,10700,12372,0.999999994,0.146632868,MAX_Hep-G2
15,37,10329,12372,0.999999999,0.133646541,MAX_Ishikawa
10,37,6969,12372,0.999923935,0.286148273,MAX_MDA-MB-231
17,37,9888,12372,0.999999055,0.212213443,MAX_K-562
6,37,2636,12372,0.830525145,0.714238552,MAX_GM12878
14,37,8778,12372,0.999993458,0.248053323,MAX_liver
14,37,10301,12372,1,0.121218469,MAX_P493-6
8,37,6819,12372,0.999993135,0.223745148,CREB3L1_K-562
7,37,7005,12372,0.99999951,0.178002868,ARID5B_Jurkat
8,37,4921,12372,0.994180782,0.416768952,NR2C2_K-562
16,37,8805,12372,0.999902241,0.307438995,NR2C2_Hep-G2
10,37,8121,12372,0.999999672,0.192909049,MTA2_RH4
8,37,5240,12372,0.997675738,0.374543267,MTA2_K-562
11,37,6983,12372,0.999726188,0.325467424,MTA2_pre-B-cell
7,37,5176,12372,0.999175979,0.323509501,OSR2_HEK293
4,37,1634,12372,0.738655995,0.796072452,ZNF664_HEK293
11,37,6735,12372,0.999336784,0.35307501,HDAC3_RH4
10,37,5001,12372,0.969156987,0.545007295,EPAS1_501-mel
15,37,8359,12372,0.999808343,0.326151462,DPF2_BIN-67
10,37,8181,12372,0.999999766,0.188773361,DPF2_SCCOHT-1
7,37,4515,12372,0.993989293,0.405150033,DPF2_K-562
15,37,8339,12372,0.999791612,0.328573161,DPF2_GM12878
7,37,2099,12372,0.442045677,1.14241236,TCF12_Hep-G2
14,37,9530,12372,0.999999938,0.18035066,TCF12_Ishikawa
11,37,9004,12372,0.999999991,0.157283066,TCF12_ME-1
15,37,9493,12372,0.999999527,0.205548872,TCF12_A-549
10,37,5984,12372,0.997630493,0.394417086,TCF12_WA01
17,37,10067,12372,0.999999745,0.193294401,TCF12_GM12878
13,37,7819,12372,0.99986098,0.314302738,TCF12_Kasumi-1
5,37,2591,12372,0.912043369,0.58908006,ELF4_HEK293T
6,37,5723,12372,0.999974566,0.224078259,ELF4_K-562
5,37,4219,12372,0.998820546,0.301139633,GATAD1_HeLa
11,37,7421,12372,0.999951508,0.281224964,BRD9_G-401
19,37,10520,12372,0.999999772,0.184389605,BRD9_MDA-MB-231
16,37,6642,12372,0.925054759,0.656490628,BRD9_Mel270
11,37,7782,12372,0.999990279,0.248509504,BACH1_GM12878
15,37,10005,12372,0.99999999,0.160079478,BRD2_K-562
7,37,7108,12372,0.999999709,0.171978793,BRD2_LPS141
9,37,8493,12372,0.999999995,0.145927784,BRD2_foreskin
14,37,10373,12372,1,0.116158072,BRD2_SUM149PT
20,37,10869,12372,0.999999946,0.161184012,BRD2_MDA-MB-231
15,37,9836,12372,0.99999996,0.174566982,BRD2_SK-MEL-147
13,37,10162,12372,1,0.116712422,BRD2_THP-1
11,37,9607,12372,1,0.12078648,BRD2_NCI-H23
17,37,10811,12372,1,0.12138786,BRD2_HCC1806
6,37,6039,12372,0.999993149,0.202205945,BRD2_MV4-11
19,37,10846,12372,0.999999991,0.147060143,BRD2_SUM159PT
6,37,5261,12372,0.999851401,0.260791223,TAF7_K-562
7,37,5645,12372,0.999836266,0.277193543,TAF7_WA01
16,37,7993,12372,0.997621009,0.416272429,TRIM22_GM12878
9,37,7186,12372,0.999993316,0.231032049,ZNF12_Hep-G2
7,37,4587,12372,0.995081982,0.395113348,ZNF12_K-562
7,37,7094,12372,0.999999687,0.172779106,ZNF800_Hep-G2
13,37,10036,12372,1,0.124972449,CBFB_ME-1
13,37,8077,12372,0.999953772,0.286918155,CBFB_SKNO-1
3,37,1322,12372,0.771847263,0.736946575,CBFB_SaOS-2
14,37,9909,12372,0.999999997,0.150130068,CBFB_Hep-G2
12,37,7378,12372,0.999779562,0.323830585,CBFB_GM12878
8,37,5392,12372,0.998540774,0.356187296,WDR5_breast-cancer
3,37,1661,12372,0.890587177,0.568229639,WDR5_MV4-11
8,37,7608,12372,0.99999986,0.171893069,WDR5_SMMC-7721
11,37,1276,12372,0.000914348,3.70159304,FOSL1_MDA-MB-231
10,37,2924,12372,0.373207866,1.197423878,FOSL1_K-562
11,37,9601,12372,1,0.121126737,ELF1_ME-1
10,37,9188,12372,1,0.127445886,ELF1_MCF-7
16,37,8967,12372,0.999954843,0.288049216,ELF1_A-549
15,37,8591,12372,0.999930817,0.298910527,ELF1_K-562
18,37,10141,12372,0.999999173,0.207048173,ELF1_Hep-G2
5,37,5532,12372,0.999990402,0.19248564,ELF1_SK-N-SH
17,37,10377,12372,0.999999981,0.162077558,ELF1_GM12878
6,37,2144,12372,0.638483245,0.923089549,NFKB1_CD4
17,37,8670,12372,0.999396588,0.361722986,NFKB1_L1236
5,37,5187,12372,0.99996152,0.215702116,MAF1_THP-1
11,37,9342,12372,0.999999999,0.136231803,TBX2_Hep-G2
8,37,4897,12372,0.993784568,0.420168759,TBX2_Kelly
7,37,1671,12372,0.225888833,1.496272383,CHD4_SCC-9
2,37,3289,12372,0.99984667,0.157306637,HNRNPUL1_Hep-G2
1,37,300,12372,0.597308435,1.118160161,PRDM4_HCT-116
7,37,4116,12372,0.98293209,0.467145731,PRDM4_HEK293
9,37,6798,12372,0.999964004,0.262604606,SKIL_K-562
4,37,2273,12372,0.928273528,0.537762523,E2F4_MCF-7
13,37,9609,12372,0.999999995,0.15463927,E2F4_Hep-G2
3,37,1216,12372,0.718796367,0.809017056,E2F4_HeLa-S3
13,37,8208,12372,0.999974553,0.273645834,E2F4_MCF-10A
15,37,9636,12372,0.999999823,0.192368817,E2F4_K-562
12,37,10068,12372,1,0.108794208,RBBP5_WA01
5,37,5296,12372,0.999974932,0.208039872,PARP1_MCF-10A
6,37,2730,12372,0.856531216,0.682917249,TBX3_Hep-G2
14,37,8849,12372,0.999995538,0.241169107,AHR_GM01310
7,37,5974,12372,0.999952788,0.249049443,YY1_HEK293
9,37,7981,12372,0.999999884,0.175940952,YY1_RH4
13,37,9222,12372,0.999999914,0.183899305,YY1_SK-N-SH
14,37,9918,12372,0.999999997,0.149440536,YY1_Ishikawa
4,37,5788,12372,0.999999588,0.137302494,YY1_NT2-D1
14,37,10062,12372,0.999999999,0.138563674,YY1_HCT-116
14,37,9336,12372,0.999999762,0.196799996,YY1_A-549
13,37,9149,12372,0.99999986,0.18969652,YY1_GM12892
9,37,7612,12372,0.999999149,0.20007869,YY1_liver
17,37,10635,12372,0.999999999,0.137509271,YY1_Hep-G2
20,37,10235,12372,0.999989077,0.244201125,YY1_K-562
5,37,3832,12372,0.996136254,0.347394259,YY1_HEK293T
15,37,9599,12372,0.99999977,0.195743571,YY1_WA01
7,37,5934,12372,0.999944802,0.25230431,YY1_ALL
15,37,9401,12372,0.99999914,0.214225287,YY1_GM12891
11,37,5248,12372,0.960526244,0.573446481,ARNT_A-549
11,37,2401,12372,0.087953297,1.76036355,ARNT_GM12878
7,37,3716,12372,0.9566807,0.542685346,ARNT_K-562
11,37,4604,12372,0.868190626,0.713160731,ARNT_T-47D
12,37,7798,12372,0.999960742,0.280471675,ARNT_501-mel
7,37,4903,12372,0.998051551,0.35455607,ARNT_HCT-116
16,37,10131,12372,0.999999976,0.167253589,ARNT_MCF-7
14,37,8516,12372,0.999975345,0.274457187,ARNT_SK-MEL-28
2,37,212,12372,0.131947893,3.298702381,ZNF148_HEK293
5,37,2610,12372,0.91547196,0.583644781,GLI4_HEK293
4,37,2891,12372,0.984538454,0.396687319,SNAI2_RD
6,37,4457,12372,0.997837846,0.342854925,NFIC_K-562
8,37,6978,12372,0.999996668,0.212355453,ZNF528_HEK293
1,37,479,12372,0.768493977,0.689054326,KLF4_WIBR3
3,37,1968,12372,0.947890865,0.465673498,KLF4_hiPSC
11,37,6605,12372,0.998972105,0.368376082,KLF4_keratinocyte
3,37,2447,12372,0.985551882,0.35711001,KLF4_MCF-7
1,37,340,12372,0.643909172,0.982957755,KLF4_WA09
10,37,7001,12372,0.999933106,0.28314332,KLF4_HAP1
9,37,3450,12372,0.742509664,0.830818909,KLF4_BJ
1,37,549,12372,0.813979836,0.597489413,KLF4_foreskin
9,37,7356,12372,0.999996979,0.21824935,ZNF574_HEK293
12,37,8565,12372,0.999999141,0.212277105,ZNF76_HEK293
9,37,8114,12372,0.999999946,0.167779851,CBX1_K-562
14,37,9068,12372,0.999998719,0.220618098,CBX1_Hep-G2
6,37,3987,12372,0.991666281,0.406179409,ERF_VCaP
15,37,9768,12372,0.999999932,0.180537725,STAT1_SET-2
9,37,4456,12372,0.954817623,0.570167481,STAT1_NCI-H358
17,37,9811,12372,0.999998399,0.220564219,STAT1_CD14
8,37,3556,12372,0.875049043,0.683193098,STAT1_FaDu
14,37,9297,12372,0.999999692,0.200178411,RB1_K-562
11,37,8966,12372,0.999999989,0.15974333,RB1_GM12878
6,37,5593,12372,0.999957456,0.233794798,RB1_MCF-7
3,37,3413,12372,0.999282627,0.230947322,TCF25_Hep-G2
13,37,9537,12372,0.999999991,0.159902969,MTA3_K-562
3,37,1261,12372,0.742341276,0.776972997,MTA3_MCF-7
10,37,8032,12372,0.999999465,0.199157666,EHMT2_Rh41
7,37,4006,12372,0.977695922,0.486412719,MYC_GEN2-2
14,37,9692,12372,0.999999981,0.167143587,MYC_K-562
9,37,6971,12372,0.999982644,0.248092415,MYC_BL41
6,37,3964,12372,0.99113271,0.409664279,MYC_IMEC
9,37,6894,12372,0.999975887,0.254461537,MYC_NCI-H128
8,37,6403,12372,0.999960012,0.256229713,MYC_Kelly
3,37,2283,12372,0.977217729,0.389143512,MYC_HFF
8,37,6599,12372,0.99998217,0.240412733,MYC_GP5D
5,37,3765,12372,0.995303134,0.356371315,MYC_CUTLL1
5,37,4487,12372,0.999511359,0.273791149,MYC_LoVo
14,37,10106,12372,0.999999999,0.135346372,MYC_P493-6
4,37,1814,12372,0.812227518,0.704856845,MYC_LS174T
8,37,5808,12372,0.999629586,0.31086288,MYC_Raji
10,37,5004,12372,0.969361501,0.544457457,MYC_GM12878
7,37,3568,12372,0.940612193,0.574932882,MYC_OVCAR-3
3,37,1227,12372,0.724693063,0.800951373,MYC_PAVE
7,37,5062,12372,0.9988114,0.336066172,MYC_MDA-MB-231
7,37,6201,12372,0.999981083,0.231374681,MYC_G-401
10,37,9734,12372,1,0.099455991,MYC_LNCaP
5,37,4367,12372,0.999270558,0.28562126,MYC_Hep-G2
11,37,8439,12372,0.999999683,0.196165591,MYC_MDA-MB-453
9,37,8119,12372,0.999999948,0.167478265,MYC_Jurkat
10,37,8945,12372,0.999999998,0.1409752,MYC_BE2C
16,37,9759,12372,0.999999573,0.202730149,MYC_MCF-7
17,37,9793,12372,0.999998195,0.222535309,MYC_U2OS
11,37,5978,12372,0.99322811,0.451558329,MYC_HT-1080
6,37,3642,12372,0.97966033,0.463081576,MYC_HCT-116
10,37,7570,12372,0.999994445,0.233959364,MYC_A-549
7,37,3358,12372,0.909574587,0.625558086,MYC_HeLa
11,37,9113,12372,0.999999996,0.150280136,MYC_MM1-S
17,37,8751,12372,0.9995659,0.350486154,MYC_MCF-10A
12,37,9285,12372,0.999999992,0.158527781,MYC_NCI-H2171
5,37,3317,12372,0.983950829,0.425688607,MYC_BLUE1
14,37,8285,12372,0.999928245,0.299117805,MYC_endothelial
9,37,7960,12372,0.999999869,0.177254511,MYC_SK-N-SH
8,37,7268,12372,0.999999174,0.192861582,MYC_MIA-PaCa-2
15,37,8504,12372,0.999897538,0.308935313,MYC_U-87MG
9,37,3444,12372,0.740402093,0.832831171,MYC_NB4
5,37,3858,12372,0.996421085,0.343994661,MYC_Ramos
4,37,3827,12372,0.999053174,0.269872032,MYC_WA01
13,37,9330,12372,0.999999959,0.175489215,MYC_CD34
13,37,8985,12372,0.999999605,0.203064422,ZNF697_Hep-G2
6,37,4169,12372,0.99496592,0.379961868,NCOR1_K-562
5,37,6176,12372,0.99999945,0.156094083,NCOR1_HEK293T
13,37,8342,12372,0.999986569,0.260544169,CDK8_HCT-116
9,37,2883,12372,0.50493492,1.058120837,CDK8_SW480
3,37,186,12372,0.017859741,5.85703792,CDK8_MM1-S
3,37,1762,12372,0.913637392,0.530538319,CDK8_K-562
14,37,9147,12372,0.999999205,0.21344885,CDK8_leiomyoma
7,37,8128,12372,0.999999999,0.121097672,CDK8_SET-2
11,37,9088,12372,0.999999995,0.151857405,CDK8_MOLM-14
11,37,7614,12372,0.999979012,0.263347824,CDK8_myometrium
7,37,2738,12372,0.741443197,0.820568689,FOXJ3_Hep-G2
9,37,5356,12372,0.994981954,0.420108125,ZEB2_K-562
16,37,10262,12372,0.999999992,0.155375267,CDK9_MM1-S
11,37,6676,12372,0.99918915,0.359945371,CDK9_HCT-116
8,37,3927,12372,0.937839661,0.592432631,CDK9_A-375
10,37,3649,12372,0.688111686,0.885073407,CDK9_MV4-11
11,37,9122,12372,0.999999996,0.149714466,CDK9_HEK293T
3,37,3410,12372,0.999275305,0.231228394,OGT_PC-3
6,37,5720,12372,0.999974258,0.224297503,OGT_LNCaP
5,37,4573,12372,0.999635566,0.265695237,U2AF2_Hep-G2
11,37,5538,12372,0.979350199,0.521166045,RUNX1_Kasumi-1
7,37,5099,12372,0.998943479,0.331929126,RUNX1_VCaP
7,37,4109,12372,0.982634495,0.468341026,RUNX1_K-562
8,37,7192,12372,0.999998798,0.197820074,RUNX1_ALL-SIL
15,37,10601,12372,1,0.112685483,RUNX1_CD34
13,37,9515,12372,0.999999989,0.16152723,RUNX1_NB4
11,37,8999,12372,0.999999991,0.157605584,RUNX1_BCP-ALL
12,37,7777,12372,0.999956965,0.282528235,RUNX1_H9
14,37,10857,12372,1,0.08380307,RUNX1_AML
11,37,6914,12372,0.999647455,0.332949227,RUNX1_697
16,37,8675,12372,0.999824757,0.323484616,RUNX1_epididymis
15,37,10067,12372,0.999999994,0.154882134,RUNX1_SKNO-1
8,37,8692,12372,1,0.116003734,RUNX1_Jurkat
11,37,8332,12372,0.999999419,0.204126168,RUNX1_NALM-6
13,37,9891,12372,1,0.134761821,RUNX1_SKH1
11,37,8655,12372,0.999999913,0.18069771,RUNX1_MV4-11
6,37,1152,12372,0.124860141,1.889482451,RUNX1_MCF-10A
8,37,7358,12372,0.999999476,0.187122301,RUNX1_THP-1
2,37,2312,12372,0.995535886,0.248006565,RUNX1_hiPSC
14,37,10092,12372,0.999999999,0.13632485,RUNX1_ME-1
13,37,7819,12372,0.99986098,0.314302738,SMARCC1_TTC-1240
14,37,10494,12372,1,0.1077739,SMARCC1_BIN-67
14,37,9835,12372,0.999999994,0.155847457,SMARCC1_SCCOHT-1
10,37,6763,12372,0.999830691,0.306174431,SMARCC1_hiPSC
3,37,1781,12372,0.917465861,0.523926414,SMARCC1_SK-N-MC
11,37,6653,12372,0.999123906,0.362656711,SMARCC1_HS-SY-2
9,37,5938,12372,0.999141594,0.347339768,SMARCC1_Hep-G2
7,37,4605,12372,0.995325357,0.392653294,SMARCC1_MCF-7
9,37,4689,12372,0.972858828,0.525781053,SMARCC1_HCT-116
2,37,1705,12372,0.971520584,0.356768405,ZNF143_HEK293T
13,37,9411,12372,0.999999977,0.169308488,ZNF143_GM12878
7,37,3913,12372,0.972222651,0.503548641,ZNF143_HeLa-S3
5,37,3821,12372,0.996009568,0.348846487,ZNF143_WA09
14,37,9521,12372,0.999999933,0.181097581,ZNF143_Hep-G2
4,37,2790,12372,0.979782234,0.415463806,ZNF143_CUTLL1
2,37,1567,12372,0.957779162,0.39326555,ZNF143_HPBALL
12,37,6578,12372,0.99667095,0.421762918,ZNF143_K-562
4,37,3479,12372,0.997148014,0.30904505,ZNF143_FLP76
12,37,10067,12372,1,0.10885311,ZNF143_MCF-7
10,37,6768,12372,0.999833858,0.305673902,ZNF143_WA01
